0,1
349,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
350,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
351,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
352,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
353,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
354,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
355,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
356,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
357,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
358,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
359,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
360,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
361,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
362,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
363,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
364,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
365,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
366,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
367,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
368,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
369,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
370,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
371,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
372,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
373,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
374,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
375,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
376,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
377,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
378,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
379,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
380,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
381,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
382,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
383,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
384,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
385,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
386,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
387,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
388,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
389,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
390,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
391,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
392,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
393,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
394,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
395,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
396,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
397,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
398,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
399,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
400,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
401,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
402,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
403,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
404,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
405,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
406,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
407,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
408,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
409,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
410,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
411,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
412,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
413,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
414,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
415,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
416,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
417,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
418,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
419,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
420,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
421,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
422,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
423,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
424,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
425,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
426,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
427,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
428,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
429,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
430,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
431,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
432,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
433,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
434,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
435,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
436,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
437,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
438,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
439,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
440,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
441,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
442,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
443,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
444,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
445,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
446,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
447,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
448,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
449,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
450,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
451,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
452,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
453,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
454,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
455,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
456,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
457,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
458,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
459,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
460,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
461,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
462,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
463,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
464,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
465,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
466,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
467,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
468,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
469,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
470,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
471,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
472,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
473,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
474,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
475,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
476,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
477,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
478,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
479,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
480,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
481,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
482,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
483,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
484,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
485,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
486,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
487,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
488,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
489,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
490,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
491,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
492,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
493,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
494,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
495,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
496,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
497,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
498,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
499,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
500,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
501,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
502,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
503,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
504,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
505,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
506,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
507,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
508,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
509,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
510,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
511,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
512,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
513,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
514,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
515,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
516,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
517,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
518,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
519,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
520,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
521,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
522,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
523,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
524,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
525,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
526,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
527,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
528,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
529,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
530,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
531,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
532,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
533,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
534,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
535,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
536,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
537,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
538,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
539,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
540,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
541,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
542,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
543,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
544,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
545,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
546,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
547,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
548,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
549,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
550,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
551,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
552,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
553,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
554,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
555,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
556,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
557,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
558,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
559,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
560,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
561,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
562,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
563,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
564,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
565,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
566,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
567,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
568,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
569,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
570,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
571,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
572,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
573,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
574,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
575,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
576,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
577,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
578,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
579,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
580,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
581,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
582,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
583,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
584,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
585,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
586,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
587,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
588,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
589,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
590,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
591,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
592,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
593,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
594,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
595,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
596,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
597,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
598,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
599,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
600,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
601,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
602,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
603,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
604,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
605,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
606,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
607,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
608,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
609,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
610,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
611,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
612,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
613,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
614,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
615,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
616,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
617,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
618,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
619,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
620,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
621,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
622,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
623,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
624,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
625,"{'S': 0, 'E': 0, 'I': 1, 'R': 0, 'D': 0}"
626,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
627,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
628,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
629,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
630,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
631,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
632,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
633,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
634,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
635,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
636,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
637,"{'S': 0, 'E': 0, 'I': 1, 'R': 0, 'D': 0}"
638,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
639,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
640,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
641,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
642,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
643,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
644,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
645,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
646,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
647,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
648,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
649,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
650,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
651,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
652,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
653,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
654,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
655,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
656,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
657,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
658,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
659,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
660,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
661,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
662,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
663,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
664,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
665,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
666,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
667,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
668,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
669,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
670,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
671,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
672,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
673,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
674,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
675,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
676,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
677,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
678,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
679,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
680,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
681,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
682,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
683,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
684,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
685,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
686,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
687,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
688,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
689,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
690,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
691,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
692,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
693,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
694,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
695,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
696,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
697,"{'S': 1, 'E': 0, 'I': 0, 'R': 0, 'D': 0}"
